image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_294,0.007931351848841988,0.0,0.007931351848841988,0,0.0044708251953125,0.563690185546875,0.9904575022845572,0.9876259193415637,0.9904575022845572,0,2
rwtd_299,0.1510665712240083,0.0,0.1510665712240083,0,0.08050537109375,0.5329132080078125,0.5541100128511394,0.5079820776633741,0.5541100128511394,0,2
rwtd_3,0.026853139904603824,0.006220312146570828,0.026853139904603824,0,0.019012451171875,0.6117401123046875,0.631606513665265,0.4336117733828865,0.631606513665265,0,4
rwtd_30,0.05290065819683058,0.07753219399043446,0.07753219399043446,1,0.07073974609375,0.4540557861328125,0.4892615670156952,0.5459442138671042,0.5459442138671042,1,4
rwtd_300,0.0017551624669950466,0.9955780808867664,0.9955780808867664,1,0.4483642578125,0.55316162109375,0.9964154741222059,0.9955780808867664,0.9964154741222059,0,1
rwtd_302,0.0016232379325070133,0.15521924718660812,0.15521924718660812,1,0.0863189697265625,0.4503631591796875,0.9439295491272984,0.9539507543947359,0.9539507543947359,1,2
rwtd_303,0.00027433901443699654,0.13765969045527776,0.13765969045527776,1,0.0887451171875,0.3563385009765625,0.9125780924610942,0.9518853868192662,0.9518853868192662,1,2
rwtd_304,0.803318169654445,0.059961553248741264,0.803318169654445,0,0.3343353271484375,0.2826385498046875,0.803318169654445,0.9072047807421709,0.9072047807421709,1,1
rwtd_308,0.9095441841204739,0.0800018310546753,0.9095441841204739,0,0.884429931640625,0.8044281005859375,0.9095441841204739,0.5909339158924936,0.9095441841204739,0,1
rwtd_310,0.0044128462858537,0.9138196368099203,0.9138196368099203,1,0.095001220703125,0.905242919921875,0.9906037115337779,0.9138196368099203,0.9906037115337779,0,3
rwtd_311,0.002622377622377182,0.1030793696687826,0.1030793696687826,1,0.0132598876953125,0.8968353271484375,0.978622685378623,0.8182335371912698,0.978622685378623,0,1
rwtd_315,0.01806371687341703,0.0,0.01806371687341703,0,0.0164642333984375,0.9114532470703125,0.9114532470701735,0.09144342893159606,0.9114532470701735,0,3
rwtd_318,0.012153251921498937,0.035293355782906814,0.035293355782906814,1,0.017822265625,0.7738800048828125,0.9614150411324683,0.8767778398851768,0.9614150411324683,0,2
rwtd_319,0.001230895476458703,0.006509312693157972,0.006509312693157972,1,0.004180908203125,0.4426422119140625,0.785016995241119,0.7859255039199192,0.7859255039199192,1,3
rwtd_321,0.027405349079531988,0.0008252142895168969,0.027405349079531988,0,0.01251220703125,0.4388275146484375,0.43882751464837055,0.5861986169803134,0.5861986169803134,1,1
rwtd_322,0.01369683637125139,0.0003227657437956094,0.01369683637125139,0,0.00811767578125,0.5825042724609375,0.5825042724608487,0.5513000945941556,0.5825042724608487,0,4
rwtd_323,0.17724959518847525,0.00929735506278138,0.17724959518847525,0,0.098846435546875,0.52239990234375,0.7893672760405521,0.8043897924102065,0.8043897924102065,1,1
rwtd_324,0.9633821362507561,0.01782226562499728,0.9633821362507561,0,0.4867095947265625,0.4688873291015625,0.9633821362507561,0.9664435314732766,0.9664435314732766,1,1
