image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_254,0.33220732248256996,0.005043508376984925,0.33220732248256996,0,0.49873216709768753,0.010036398096097427,0.49873216709768753,0.05357826253328137,0.4280155641856803,0.09523514845001343,0.1570071378778022,0.1521148681640625,0.443634033203125,0.44363403320305733,0.6492652329747941,0.6492652329747941,1,1,0.44363403320305733,0.6492652329747941,0.6492652329747941,1,1
rwtd_256,0.9979985443956217,0.0008393742846240611,0.9979985443956217,0,0.9989982697384879,0.0016773406526377438,0.9989982697384879,0.9999999999622641,0.9999999999612402,0.9999999949617522,0.9959756751217607,0.5030059814453125,0.5023345947265625,0.9979985443956217,0.9979770734993569,0.9979985443956217,0,1,0.9979985443956217,0.9979770734993569,0.9979985443956217,0,1
rwtd_257,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370819091796875,0.37081909179681843,0.6291809082030291,0.6291809082030291,1,1,0.37081909179681843,0.6291809082030291,0.6291809082030291,1,1
rwtd_258,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319061279296875,0.5319061279296063,0.4680938720702411,0.5319061279296063,0,1,0.5319061279296063,0.4680938720702411,0.5319061279296063,0,1
rwtd_259,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932586669921875,0.29325866699214276,0.7067413330077047,0.7067413330077047,1,1,0.29325866699214276,0.7067413330077047,0.7067413330077047,1,1
rwtd_260,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126800537109375,0.5126800537108593,0.48731994628898817,0.5126800537108593,0,1,0.5126800537108593,0.48731994628898817,0.5126800537108593,0,1
rwtd_261,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569976806640625,0.5699768066405381,0.4300231933593094,0.5699768066405381,0,1,0.5699768066405381,0.4300231933593094,0.5699768066405381,0,1
rwtd_262,0.2914488870021248,0.023046344286211683,0.2914488870021248,0,0.45135179554596694,0.04505435049922654,0.45135179554596694,0.05882352941127736,0.22265624999130249,0.09306122118228403,0.028323168957662282,0.1815948486328125,0.5611419677734375,0.5611419677733519,0.5104397719564242,0.5611419677733519,0,2,0.5611419677733519,0.5104397719564242,0.5611419677733519,0,2
rwtd_263,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47412109375,0.47412109374992767,0.5258789062499197,0.5258789062499197,1,1,0.47412109374992767,0.5258789062499197,0.5258789062499197,1,1
rwtd_265,0.18194768932692348,0.08030692375423093,0.18194768932692348,0,0.3078777359944519,0.148674273927917,0.3078777359944519,0.031645569619251725,0.020408163264889628,0.024813891014045707,0.13171527351969478,0.116912841796875,0.1995849609375,0.19958496093746955,0.8004150390623779,0.8004150390623779,1,2,0.19958496093746955,0.8004150390623779,0.8004150390623779,1,2
rwtd_268,0.03620990717763802,0.014603817235391961,0.03620990717763802,0,0.06988913525496826,0.028787231010395105,0.06988913525496826,0.4961089494066905,0.6615384615130178,0.5670036406639296,0.0012572597346694608,0.0257415771484375,0.490386962890625,0.9586217457883741,0.96053976691855,0.96053976691855,1,1,0.9586217457883741,0.96053976691855,0.96053976691855,1,1
rwtd_269,0.0008100012226432312,0.9949190938508107,0.9949190938508107,1,0.0016186913033516656,0.9974530765859875,0.9974530765859875,0.99999999996337,0.9999999999615384,0.9999999949624542,0.9904401728008164,0.46990966796875,0.5293121337890625,0.9954875980797876,0.9949190938508107,0.9954875980797876,0,1,0.9954875980797876,0.9949190938508107,0.9954875980797876,0,1
rwtd_27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368621826171875,0.36862182617181877,0.6313781738280286,0.6313781738280286,1,1,0.36862182617181877,0.6313781738280286,0.6313781738280286,1,1
rwtd_270,0.18352077258910177,0.6416413287486455,0.6416413287486455,1,0.3101268297769321,0.781707084869436,0.781707084869436,0.010683760683532398,0.01953124999923706,0.013812150124463525,0.3782508432651304,0.52606201171875,0.6445465087890625,0.7064205233260299,0.6416413287486455,0.7064205233260299,0,1,0.7064205233260299,0.6416413287486455,0.7064205233260299,0,1
rwtd_274,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558502197265625,0.5585021972655398,0.44149780273430766,0.5585021972655398,0,1,0.5585021972655398,0.44149780273430766,0.5585021972655398,0,1
rwtd_276,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292694091796875,0.32926940917963726,0.6707305908202101,0.6707305908202101,1,1,0.32926940917963726,0.6707305908202101,0.6707305908202101,1,1
rwtd_28,0.07296629077969218,0.00886014643457199,0.07296629077969218,0,0.13600854268528748,0.017564667344398068,0.13600854268528748,0.05301204819149368,0.0278330019877949,0.036501536133902765,0.0037993685995997093,0.0416717529296875,0.5013275146484375,0.501327514648361,0.5128652005829721,0.5128652005829721,1,1,0.501327514648361,0.5128652005829721,0.5128652005829721,1,1
rwtd_280,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427642822265625,0.4276428222655598,0.5723571777342877,0.5723571777342877,1,1,0.4276428222655598,0.5723571777342877,0.5723571777342877,1,1
rwtd_281,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602813720703125,0.4602813720702423,0.5397186279296051,0.5397186279296051,1,1,0.4602813720702423,0.5397186279296051,0.5397186279296051,1,1
rwtd_282,0.03351738835608992,0.2899257453174416,0.2899257453174416,1,0.064860811697426,0.4495231549101191,0.4495231549101191,0.05764411027424451,0.03633217993016726,0.04457158202318621,0.04610707674093542,0.1807861328125,0.47039794921875,0.6844198564591255,0.7525616075404459,0.7525616075404459,1,2,0.6844198564591255,0.7525616075404459,0.7525616075404459,1,2
rwtd_288,0.5780639648436618,0.4052000251208307,0.5780639648436618,0,0.7326242506284343,0.5767150837988183,0.7326242506284343,0.0,0.0,0.0,-0.0164673609480702,0.97186279296875,0.606201171875,0.6062011718749075,0.4052000251208307,0.6062011718749075,0,2,0.6062011718749075,0.4052000251208307,0.6062011718749075,0,2
rwtd_293,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463623046875,0.14636230468747768,0.8536376953123698,0.8536376953123698,1,1,0.14636230468747768,0.8536376953123698,0.8536376953123698,1,1
rwtd_294,0.6163923757983635,0.3321256599624797,0.6163923757983635,0,0.7626766681498567,0.49864013575391125,0.7626766681498567,0.04895104895047842,0.10975609755762938,0.06770553039153632,0.09174982481530863,0.87652587890625,0.563690185546875,0.6163923757983635,0.43630981445305844,0.6163923757983635,0,1,0.6163923757983635,0.43630981445305844,0.6163923757983635,0,1
