image_id,mode,iou0,iou1,iou,ari,used_inversion,pred_fg_ratio,gt_fg_ratio,is_empty_pred,is_full_pred,is_near_empty_pred,is_near_full_pred,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_121,aggregated,0.4998767967137579,0.08424019415933547,0.4998767967137579,0.004595997297596116,0,0.513580322265625,0.8796234130859375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_121.png,data/rwtd_kaust256/labels/rwtd_121.png
rwtd_122,aggregated,0.5156364446983923,0.45968027325948996,0.5156364446983923,0.005117232653324208,0,0.9499969482421875,0.502410888671875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_122.png,data/rwtd_kaust256/labels/rwtd_122.png
rwtd_125,aggregated,0.6412904096624105,0.14807056742517638,0.6412904096624105,0.4550725730863261,0,0.4355926513671875,0.3065643310546875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_125.png,data/rwtd_kaust256/labels/rwtd_125.png
rwtd_128,aggregated,0.3147986641417651,0.004986414260532721,0.3147986641417651,-0.05730466372518261,0,0.228363037109375,0.71478271484375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_128.png,data/rwtd_kaust256/labels/rwtd_128.png
rwtd_129,aggregated,0.44558320292943515,0.49157071740449626,0.49157071740449626,-0.026211828066229566,1,0.8865814208984375,0.396148681640625,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_129.png,data/rwtd_kaust256/labels/rwtd_129.png
rwtd_13,aggregated,0.47058553246164003,0.49714230044733204,0.49714230044733204,0.00043809300314969624,1,0.9360198974609375,0.5290679931640625,0,0,0,0,3,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_13.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_139.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_134.png,data/rwtd_kaust256/labels/rwtd_13.png
rwtd_134,aggregated,0.7164255646472865,0.19010428772846436,0.7164255646472865,0.3537224547970383,0,0.69879150390625,0.5269012451171875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_134.png,data/rwtd_kaust256/labels/rwtd_134.png
rwtd_139,aggregated,0.34554212031450915,0.5438699535292141,0.5438699535292141,0.03144151293384039,1,0.795654296875,0.431976318359375,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_139.png,data/rwtd_kaust256/labels/rwtd_139.png
rwtd_14,aggregated,0.5363546196680608,0.46183994978265713,0.5363546196680608,-0.0009335810817983972,0,0.99664306640625,0.5396881103515625,0,0,0,1,3,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_14.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_142.png|outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_149.png,data/rwtd_kaust256/labels/rwtd_14.png
rwtd_142,aggregated,0.009766126959619101,0.4165069759616465,0.4165069759616465,-0.03344178733406055,1,0.382720947265625,0.096893310546875,0,0,0,0,1,union,outputs/rwtd_sweep2/sweep_v2_ws_ext_t35_mx95/masks/rwtd_142.png,data/rwtd_kaust256/labels/rwtd_142.png
