image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
268,3,5,0.011300055907414851,0.5249512670556774,0.017059167569013548,3.8076531887054443,1.0,0.11469288692477847,1.499994036388675,0.8103488087654114
269,2,40,0.03978428195002806,0.5354842153957087,0.6223430685236865,2.51430082321167,5.0,0.8005996137080902,-1.5808993778617038,1.3398818969726562
27,2,5,-0.00031567804161942715,0.5938959727297786,0.8649609971857959,2.186795234680176,2.0,0.906100379722197,0.6176141854879182,1.2906149625778198
270,3,4,-0.031604331467711626,0.6393522445251164,-0.06917264029045958,2.4595398902893066,36.0,0.3657166669679747,1.2751057900740541,0.6044051051139832
274,2,2,0.0041705464304856756,0.5406040961587928,0.893802270874048,2.306781530380249,0.0,0.9382105954282123,0.9595813771759661,0.8778468370437622
276,1,3,-0.028521522658549864,0.6355704287756554,-0.00816996637595827,2.22627329826355,0.0,0.6623992919911768,-0.36220131692741364,0.998490035533905
28,2,2,0.31595071978266315,0.5618358373013258,0.2649160514530143,3.0219993591308594,7.0,0.5138341129337068,1.3308937261425309,0.45837530493736267
280,3,2,-0.00802867577868394,0.5219269207722155,0.9152642985864917,3.020876169204712,1.0,0.9495589072248521,0.5154623001640268,1.1831711530685425
281,3,2,0.005820703414263181,0.4923994447387493,0.9260960020327894,1.773929238319397,0.0,0.9597100692145758,0.5909479649754208,0.9165058732032776
282,4,3,-0.002236751414371944,0.4822638934119984,0.9454644202762301,2.281346082687378,0.0,0.9706463631914121,0.1296569239431002,1.4782862663269043
288,1,1,0.9761271512491537,0.9774611558006665,0.9827559444705293,3.676807403564453,0.0,0.9837453229406627,1.7074255715048856,0.46589890122413635
293,1,2,0.9890261187854279,0.9860089128304901,0.9888645257101757,4.005658149719238,0.0,0.9858045798260718,0.8866193383818819,0.4006001353263855
294,1,1,0.9484160602708128,0.9700782997728954,0.9784430017213144,3.6347544193267822,0.0,0.9875930521057296,1.3103265420300418,0.20729471743106842
299,7,12,0.588467395853155,0.7850180301983744,-0.003687918364097261,2.8710780143737793,11.0,0.05383737517816309,-1.3269014820680813,0.6042088866233826
3,4,4,0.41068497834443213,0.7816423448870784,-0.001573356351876662,1.7257059812545776,0.0,0.4382760389934566,-0.8725603382055678,0.3902440667152405
30,1,1,0.9253282730956266,0.9584914453067089,0.9309751106715561,1.7779715061187744,0.0,0.9618204133049331,0.8452513407679212,1.1413066387176514
300,2,2,-0.005030683783246737,0.5301399602744852,0.9923840224967222,3.4800426959991455,0.0,0.9957343707309727,1.1068519466340239,0.19083870947360992
302,2,2,-0.003989667018914597,0.5304370567504109,0.9750684634235883,3.055042266845703,0.0,0.9860800650240937,1.0609006214955459,0.7747249603271484
303,3,2,0.0007317601273923107,0.6330955205931967,0.964763022030058,2.726776599884033,0.0,0.9752610854264028,1.239617553542033,0.81800377368927
304,1,1,-0.03219088984117328,0.6870069428539147,-0.0006090239710809179,2.80180025100708,0.0,0.7168579101551562,-0.20573905274577556,0.9999278783798218
308,3,5,0.01046470402937141,0.7636462205688296,-0.0907994927830405,4.974230766296387,6.0,0.12132248335491697,1.8959825098795855,0.34664738178253174
310,2,2,0.05491813772959597,0.8799175663608011,0.9230116595133606,7.705737113952637,0.0,0.8880128720693804,0.2604283820528517,1.9417386054992676
311,2,2,0.03345534044058163,0.8824205813797338,0.9047246043307782,4.018200397491455,1.0,0.8654357459251782,0.4510259710868632,3.4131860733032227
315,2,2,0.03316709289724346,0.89943184428414,0.9610484737299039,5.4569597244262695,0.0,0.9414993995378024,0.3941255669043437,0.2839374840259552
318,2,2,0.039031211485528634,0.7653544770329151,0.9627979400684947,3.648333787918091,0.5,0.9890456594140916,0.3603971683047651,0.6059863567352295
319,3,3,-0.0007822346004734274,0.542811888567125,0.12690397126345093,2.4575233459472656,0.0,0.42695768715180943,0.5804788418641217,0.6610172986984253
321,2,3,0.9157048173942876,0.9514268993736396,0.3258426603890733,2.232583999633789,2.0,0.5149569683491291,0.9643722765050068,0.3426816165447235
322,1,1,0.7775054260012918,0.8988722982121258,0.9076492450154185,4.249220848083496,4.0,0.9595846270228309,0.7345509286493178,0.037530567497015
323,1,1,0.8496807181538214,0.9200935307843489,0.8372371219679273,2.425166368484497,5.0,0.9143076923048791,1.072001059295209,0.7373623251914978
324,2,6,0.001761072093125291,0.5201246184338986,0.927683812221141,1.9304159879684448,0.0,0.9608320353032164,-1.7048170747583737,0.9538697600364685
