sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_205,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_205.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_205.jpg,2,2,False,,0.0499192369817706,0.3740634005763689,0.0880836047774158,0.1983795166015625
rwtd_207,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_207.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_207.jpg,2,2,False,,0.2809233449477352,0.9612518628912072,0.4347826086956521,0.1051025390625
rwtd_210,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_210.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_210.jpg,2,2,False,,0.0987074934605323,0.5527789745799224,0.1675044062928389,0.198333740234375
rwtd_213,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_213.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_213.jpg,2,2,False,,0.1947322431656472,0.9974424552429668,0.3258485639686684,0.1222381591796875
rwtd_214,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_214.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_214.jpg,2,2,False,,0.0917351545317745,0.7623857623857624,0.1637650462365036,0.263641357421875
rwtd_215,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_215.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_215.jpg,2,2,False,,0.0701276256314809,0.5696544276457883,0.1248816287878787,0.22955322265625
rwtd_216,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_216.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_216.jpg,2,2,False,,0.0031551270815074,0.0173829068083051,0.0053408500853052,0.174102783203125
rwtd_219,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_219.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_219.jpg,2,2,False,,0.1148405349794238,0.3933920704845815,0.1777822018713916,0.11865234375
rwtd_22,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_22.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_22.jpg,2,2,False,,0.0716452533904354,0.364172335600907,0.1197345858495489,0.1710205078125
rwtd_221,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_221.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_221.jpg,2,2,False,,0.2021432600112803,0.9676025917926566,0.3344219464402351,0.1352691650390625
rwtd_222,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_222.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_222.jpg,2,2,False,,0.2571450060168472,0.965819209039548,0.4061534806367309,0.202880859375
rwtd_224,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_224.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_224.jpg,2,2,False,,0.0518870728083209,0.5792966157929662,0.0952432904211215,0.2567291259765625
rwtd_228,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_228.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_228.jpg,2,2,False,,0.0982164376958303,0.9015486725663716,0.1771354053466637,0.25323486328125
rwtd_229,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_229.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_229.jpg,2,2,False,,0.0991899294830701,0.9675952245594088,0.1799344539591922,0.2618255615234375
