image_id,iou,iou_inv,iou_inv_robust,used_inversion,pred_fg_ratio,gt_fg_ratio,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_229,0.03984222334803508,0.004695434710489526,0.03984222334803508,0,0.0196075439453125,0.418853759765625,0.9925092277625416,0.9945682122330698,0.9945682122330698,1,2
rwtd_236,0.00026359858587107494,0.9654419907494738,0.9654419907494738,1,0.452545166015625,0.5317840576171875,0.9704415656774007,0.9654419907494738,0.9704415656774007,0,1
rwtd_237,0.9714678282220097,0.004349033034143865,0.9714678282220097,0,0.5113677978515625,0.5176544189453125,0.9714678282220097,0.9697879585200526,0.9714678282220097,0,1
rwtd_238,0.016806594413064143,0.9696512723842818,0.9696512723842818,1,0.5662384033203125,0.450164794921875,0.9618328366293138,0.9696512723842818,0.9696512723842818,1,1
rwtd_24,0.48994820961157765,0.10708289777945024,0.48994820961157765,0,0.2374114990234375,0.17083740234375,0.48994820961157765,0.838573795339836,0.838573795339836,1,2
rwtd_240,0.04143242884333553,0.24434773739494633,0.24434773739494633,1,0.1382293701171875,0.5797576904296875,0.9133906166829105,0.884169491525124,0.9133906166829105,0,1
rwtd_243,0.9679324894494348,0.002121392488133614,0.9679324894494348,0,0.0721282958984375,0.0702056884765625,0.9679324894494348,0.9975060707486715,0.9975060707486715,1,1
rwtd_244,0.6458416433981622,0.06205557071541083,0.6458416433981622,0,0.2566375732421875,0.247039794921875,0.6458416433981622,0.8649183196088347,0.8649183196088347,1,1
rwtd_245,0.2153149592151685,0.6006357093272806,0.6006357093272806,1,0.6845703125,0.347564697265625,0.347564697265572,0.6524353027342755,0.6524353027342755,1,2
rwtd_246,0.9365290455174586,0.027875258600869226,0.9365290455174586,0,0.5005645751953125,0.4770965576171875,0.9365290455174586,0.9392185238781653,0.9392185238781653,1,1
rwtd_247,0.24873139859734059,0.0,0.24873139859734059,0,0.1331329345703125,0.535247802734375,0.5352478027342934,0.5361285666507303,0.5361285666507303,1,2
rwtd_25,0.005028940127145595,0.41364483658496,0.41364483658496,1,0.2571868896484375,0.3892974853515625,0.8078080255189735,0.8774132390000515,0.8774132390000515,1,2
rwtd_250,0.15665686686263838,0.7945814506322619,0.7945814506322619,1,0.821807861328125,0.31280517578125,0.4795162995997611,0.7945814506322619,0.7945814506322619,1,1
rwtd_251,0.00012364951544844224,0.9745543242589213,0.9745543242589213,1,0.4939422607421875,0.493408203125,0.9745274771648708,0.9745543242589213,0.9745543242589213,1,1
rwtd_252,0.029218138571314476,0.9588726589050259,0.9588726589050259,1,0.8383941650390625,0.18499755859375,0.8179271708676927,0.9588726589050259,0.9588726589050259,1,1
rwtd_253,0.0004868319801497422,0.9310671821427781,0.9310671821427781,1,0.3899993896484375,0.5821075439453125,0.9527594481101398,0.9310671821427781,0.9527594481101398,0,1
rwtd_254,0.40420994703157315,0.0,0.40420994703157315,0,0.1793212890625,0.443634033203125,0.9758441122120021,0.9802959714987722,0.9802959714987722,1,1
rwtd_256,0.0,0.1696152077264542,0.1696152077264542,1,0.08441162109375,0.5023345947265625,0.9707996673000919,0.9700806574338853,0.9707996673000919,0,2
rwtd_257,0.008887801696019425,0.8860432274585591,0.8860432274585591,1,0.5731658935546875,0.370819091796875,0.8330528087520748,0.8860432274585591,0.8860432274585591,1,1
rwtd_258,0.3896982847694799,0.0841946550706719,0.3896982847694799,0,0.2889862060546875,0.5319061279296875,0.8938205128202837,0.865012876095816,0.8938205128202837,0,2
