image_id,mode,iou0,iou1,iou,ari,used_inversion,num_pred_masks,pred_source,pred_paths,gt_path
rwtd_391,non_aggregated,0.7819366455066193,0.21806335449185477,0.7819366455066193,0.0,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_391.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_391.png
rwtd_392,non_aggregated,0.4770507812492721,0.5229492187492021,0.5229492187492021,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_392.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_392.png
rwtd_393,non_aggregated,0.3265838623041892,0.661789106077996,0.661789106077996,0.05705853756658724,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_393.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_393.png
rwtd_394,non_aggregated,0.4052156928564155,0.5884203511699158,0.5884203511699158,0.012523486222810744,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_394.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_394.png
rwtd_395,non_aggregated,0.3750152587884903,0.6244058989827701,0.6244058989827701,0.002029473406675594,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_395.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_395.png
rwtd_397,non_aggregated,0.2561950683589841,0.7434722158550007,0.7434722158550007,0.00488495049618249,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_397.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_397.png
rwtd_398,non_aggregated,0.8459062883348799,0.05716359217556301,0.8459062883348799,0.2312297642423329,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_398.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_398.png
rwtd_399,non_aggregated,0.41578809255450383,0.22714712367703924,0.41578809255450383,0.021444510090175707,0,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_399.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_399.png
rwtd_4,non_aggregated,0.19415283203095374,0.8058471679675203,0.8058471679675203,0.0,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_4.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_4.png
rwtd_40,non_aggregated,0.20127828286246277,0.7024031915893005,0.7024031915893005,0.02082340078296197,1,1,single,/home/galoren/rwtd_partition_nonsam/outputs/rwtd/stage2_ade_rwtd_watershed/masks/rwtd_40.png,/home/galoren/rwtd_partition_nonsam/data/rwtd_kaust256/labels/rwtd_40.png
