sample_id,image_path,mask_path,gt_num_regions,gt_num_regions_raw,gt_decode_warning,gt_decode_warning_text,edge_precision,edge_recall,edge_f1,edge_pred_density
rwtd_365,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_365.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_365.jpg,4,4,False,,0.2740693196405648,0.7184520471116096,0.396778689794022,0.14263916015625
rwtd_366,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_366.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_366.jpg,7,7,False,,0.26046979865771813,0.5128171247357294,0.3454691116254228,0.22735595703125
rwtd_367,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_367.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_367.jpg,2,2,False,,0.39384312007011396,0.8065963652681176,0.5292602134707398,0.1392822265625
rwtd_371,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_371.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_371.jpg,4,4,False,,0.40891433244735226,0.42707666026051677,0.41779820346772506,0.0746307373046875
rwtd_373,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_373.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_373.jpg,2,2,False,,0.2594265855777585,0.4516031457955233,0.32954420041937976,0.0878143310546875
rwtd_374,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_374.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_374.jpg,7,7,False,,0.6106169296987087,0.3333333333333333,0.43124936670382,0.0531768798828125
rwtd_376,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_376.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_376.jpg,3,3,False,,0.13724928366762176,0.21962402567629527,0.16892964203844119,0.053253173828125
rwtd_377,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_377.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_377.jpg,9,9,False,,0.704357418643133,0.37859472279869555,0.4924797531816429,0.055328369140625
rwtd_378,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_378.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_378.jpg,3,3,False,,0.29117167481947354,0.25090325170614214,0.2695417789757412,0.0655059814453125
rwtd_38,/home/galoren/rwtd_miner_public_site/review/originals/rwtd_38.jpg,/home/galoren/rwtd_miner_public_site/review/masks/rwtd_38.jpg,9,9,False,,0.34429110456401507,0.7218248807975726,0.4662117235345582,0.2952117919921875
