baseline_ari,baseline_iou,image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
0.9362596918376475,0.9279993461839816,rwtd_1,1,24,-0.04990243145245818,0.7750986208360982,-0.043894673777160116,3.277423858642578,1.0,0.7896994397875323,2.536632472276688,0.9795364141464233
-0.0006678527554990479,0.18512187871535593,rwtd_101,1,24,0.424963324370103,0.6669878814405986,0.45333507476182916,3.5454373359680176,2.0,0.6874580230670537,2.3699028730392455,1.2789654731750488
0.4039112931747566,0.4658684419690686,rwtd_102,1,24,0.04990253727204732,0.7372141306231085,0.029845522099042027,1.59177827835083,0.0,0.7468776019971614,1.1485396176576614,0.9849748015403748
-0.07189706281557905,0.26520634513916774,rwtd_103,1,24,-0.06947845350019712,0.5433578484159409,-0.07302920718734908,0.9357866048812866,0.0,0.5570770647826879,0.4453020393848419,1.0899657011032104
0.8762128898564749,0.8030116779101718,rwtd_104,1,24,-0.044316093837213265,0.8817729478908365,-0.04333967354913025,3.0532872676849365,0.5,0.9055023193345558,2.4943945884704593,0.9086503982543945
-0.06916256459665963,0.7941894531237882,rwtd_106,1,24,-0.0869657901903701,0.7658081054675815,-0.07749287271627674,1.194108247756958,1.0,0.7823486328113062,0.44279267787933346,1.0029234886169434
0.10819067807089379,0.5642465862167271,rwtd_107,1,24,0.810150877607988,0.908365753307094,0.8541887022092,2.411456823348999,0.5,0.9307275973637688,1.5956299245357513,1.479615330696106
0.047581954850792633,0.44464794464693924,rwtd_109,2,24,0.039185421894602515,0.5836392507716228,-0.03117970343998267,3.5503170490264893,0.0,0.056502098190610875,3.422188822925091,0.28472939133644104
0.8990910734087569,0.8701385041454831,rwtd_118,1,24,-0.02286724827702774,0.684653008921781,-0.054093552052229675,0.6939190030097961,1.5,0.6987402426760975,-0.2392905533313751,1.0737990140914917
0.3987515907432396,0.6579901433165525,rwtd_12,1,24,0.15211599196398914,0.6074601053364369,0.12733599132701282,1.9867913722991943,3.0,0.6035255565169997,0.6734788954257966,0.918472170829773
0.19648222777890686,0.30446439452287255,rwtd_121,2,24,0.016980655002042884,0.8261640729817448,-0.10022485417058964,4.669422626495361,0.0,0.17846548822978045,4.614944373071194,0.12106278538703918
0.877817529852189,0.9403876103104909,rwtd_122,1,24,0.05060940827836877,0.5561788916259351,0.048166937376162934,1.5622477531433105,0.5,0.560521703267415,0.9191850483417511,1.095694899559021
-0.023288320725383775,0.0656980279731003,rwtd_125,2,36,0.03332538001483953,0.4303457536076304,0.8834196118056267,3.5304625034332275,0.0,0.9094795189735556,2.6101505637168883,2.045137643814087
0.2300769085870944,0.25940572894260683,rwtd_128,1,24,0.13527818762372815,0.7017766922061401,0.12160542999873486,1.5452839136123657,0.5,0.7003663975318727,0.9355217456817627,1.0216937065124512
0.5601511141096163,0.804453095326613,rwtd_129,1,24,0.038632343360549944,0.5794346896507139,0.06305535968451749,1.7825196981430054,1.5,0.6105005695895421,0.9202035814523697,0.9162580370903015
0.7779874936243742,0.8754431195588932,rwtd_13,1,24,0.09995315821609196,0.6079144272304635,0.03237230012958561,0.7077956199645996,1.0,0.5654159124625908,-0.044172531366348244,1.0043736696243286
0.9308033259757887,0.9629367934193123,rwtd_134,1,24,0.06977262598137093,0.5758575663456806,0.0565779663036624,0.9314854145050049,2.5,0.5749547024023538,-0.29730600714683536,1.0639809370040894
0.4907703636381985,0.7269590382882709,rwtd_139,1,24,0.19835616610124998,0.5795667786387593,0.18259717593976194,1.5130929946899414,0.0,0.5720714546770558,0.9771748661994933,1.1909291744232178
0.07903441157905758,0.22692052980057312,rwtd_14,1,24,0.0003995275802222096,0.5216474734118028,-0.0006411851652733326,1.3570291996002197,0.0,0.5266375003870324,0.9095225811004639,0.9944591522216797
0.11153619633604023,0.32189345500553646,rwtd_142,1,24,-0.07984090451043495,0.678723209097932,-0.08876137375064756,0.44150635600090027,1.0,0.7007631257620562,-0.32842170596122744,1.0442845821380615
0.1273877357360265,0.5366964364653446,rwtd_149,1,24,0.07967313841954984,0.5863608650421648,0.07992319263956701,1.2773820161819458,0.5,0.5933328612389028,0.6194952249526977,1.1286373138427734
-0.0211691376961114,0.5033260447776426,rwtd_15,1,24,0.07600197014160356,0.6195264298805744,0.085011100423027,1.0680575370788574,0.5,0.6318490867873753,0.44004932045936573,1.062240481376648
0.19329039337967396,0.3205199115031585,rwtd_16,1,24,0.5696532670750731,0.8126618302250749,0.44148573822988535,1.6958731412887573,0.0,0.7429272854787399,1.121904444694519,1.2754859924316406
0.40222631561155364,0.7562127999002757,rwtd_17,1,24,0.03495536392920201,0.6900969143355399,0.0271502895147671,2.1846799850463867,0.5,0.7041365209174203,1.57504500746727,1.0214110612869263
-0.0039086386017376275,0.4667220146664129,rwtd_175,1,24,0.5649525332524192,0.814600205313529,0.6109207651554744,3.0118439197540283,0.5,0.8362185586847127,2.7684830099344255,0.2074686884880066
0.29066566562612006,0.2686337677531949,rwtd_176,1,24,0.4226558847139081,0.8477713507981494,0.5431316318118653,3.0793492794036865,0.5,0.8818914003622034,2.612679421901703,0.7037107944488525
0.11109660833982767,0.2387556893515437,rwtd_178,1,24,0.022597504161950603,0.535295833117981,0.012695555677155067,2.1982011795043945,0.5,0.5324927579904347,1.6529308766126634,0.8783784508705139
0.00021539439367717942,0.41722402896174565,rwtd_18,2,24,0.42941027689595423,0.568939245944251,0.8298022781754189,4.2868475914001465,0.0,0.8442274554805042,3.3436143517494203,2.096073865890503
0.34699475712820077,0.6104985965199221,rwtd_180,1,24,0.104824654294525,0.583844503818568,0.08909674617790825,1.1144773960113525,0.0,0.5751148488430367,0.6406536936759948,1.0529415607452393
3.442992337049044e-05,0.6803387502850685,rwtd_181,1,24,0.00023563214890295298,0.8971541924148971,0.0002872988957086332,2.163179397583008,0.0,0.9124132143115703,1.7123912572860718,1.00175142288208
0.6802802914454698,0.8246755229780892,rwtd_182,1,24,-0.0004185304725310188,0.48722420441194986,-0.0005526216580770827,1.4633218050003052,0.0,0.48992947455287833,1.0184788882732392,0.9885398149490356
0.04477243678769855,0.18443452285297132,rwtd_183,1,24,-0.0031032941383725317,0.5389597464431123,-0.0014314007738731084,1.805134892463684,0.0,0.5462694316334082,1.356354868412018,0.9972889423370361
0.0,0.0,rwtd_184,1,24,0.0005973396770133482,0.9536736095201744,0.0009889104514551193,1.2114322185516357,0.0,0.9709620813291051,0.7718077272176742,0.97694331407547
0.06661760279943214,0.1484415488259849,rwtd_185,1,36,-0.010693812917043435,0.5616602245527921,-0.011215796067046663,1.3190546035766602,0.0,0.5650879443010793,0.8663759350776672,1.0059525966644287
0.05506031541839355,0.31670024563156046,rwtd_186,1,24,0.0362719650989802,0.5622764171701942,0.042003240291608936,1.6702755689620972,0.0,0.5725886585564972,1.2385321050882339,0.959429919719696
0.0002507177998854389,0.08647374549147623,rwtd_188,1,24,0.000505809114218047,0.4949443882701988,0.0006602845624044458,0.7449324131011963,0.5,0.5002587545274197,0.1494668483734131,0.9899234771728516
0.06391177059994982,0.3553924560541452,rwtd_189,1,24,-0.07033098862325193,0.7665710449207053,-0.07069069858413148,2.550290107727051,0.5,0.7794494628894356,1.9759457051753997,0.9429875612258911
0.050873354817875124,0.2528055138280086,rwtd_194,2,36,0.20199512512836876,0.6312852587674121,0.007673683469447432,2.3573038578033447,0.0,0.10270741308301719,2.2341610535979273,0.2736506760120392
0.0,0.0,rwtd_197,1,24,0.11523819909211647,0.6464001087518115,0.11097535498208726,1.7659673690795898,0.5,0.647259985511283,1.2061487108469011,0.9107081294059753
0.1241388335058749,0.28830904777943644,rwtd_2,1,36,0.16356699368746622,0.6316568047325298,0.1361652379657257,3.0726304054260254,1.5,0.6262585801929497,2.2678939402103424,0.7883032560348511
-0.012760225734240979,0.6805873903598902,rwtd_200,1,24,0.9436868784757633,0.954752927163352,0.9501218529193634,2.7798471450805664,0.0,0.9600257578712105,1.8185173630714417,2.1362884044647217
0.0009319176162379909,0.025835064975263358,rwtd_201,1,36,0.0009629560513380955,0.49870175382624415,0.00019979544000206837,1.008604645729065,0.0,0.49786152802029915,0.5637829720973968,0.9884926080703735
-0.06675056171964643,0.18753724918838147,rwtd_202,1,24,0.9730762919182679,0.9788845201641722,0.9672672448307412,3.6739256381988525,0.0,0.974462754163176,3.218660515546799,1.0117002725601196
0.11271474483880527,0.5882855515462535,rwtd_205,1,24,0.20340446434672818,0.6622700254728516,0.9646705536479586,3.3684637546539307,0.0,0.9837411954648411,3.244270583987236,0.27598482370376587
0.9926890534210928,0.9961760300787222,rwtd_207,2,36,0.002036216308708814,0.521722241212403,0.9414930514302279,4.731809616088867,0.0,0.9689771712760841,4.615730892121792,0.2579527199268341
0.922634069439624,0.9641798487382215,rwtd_210,1,24,0.003902029513679488,0.4858361833687673,-0.004522310991644753,0.8705230355262756,2.0,0.4747689295247917,-0.18507977724075314,1.0124506950378418
0.0015039448983145446,0.5710243783064096,rwtd_213,2,24,0.0014351898311004364,0.5657791397807632,0.9900111023158359,4.676217079162598,0.0,0.9941852219508077,4.141305905580521,1.18869149684906
0.1651665230003222,0.348670894614935,rwtd_214,1,36,0.284212008698242,0.6987608940520963,0.2968348025012567,2.834707260131836,0.5,0.7063728880531442,2.285209956765175,0.8877717852592468
0.13572682550875148,0.6409170638354371,rwtd_215,1,24,0.3408726416257103,0.7343196663242025,0.707089770113413,2.0325095653533936,1.0,0.8791287975619368,1.3351755172014237,0.882964551448822
