baseline_ari,baseline_iou,image_id,merged_components,proposal_count,union_ari,union_iou,v2_ari,v2_delta,v2_frag,v2_iou,v2_score,v2_var
0.0017885433900303978,0.4533295979141097,34,4,5,0.0548321535724483,0.7423484175129049,0.06954576032554241,3.678415536880493,0.0,0.06652881059344443,0.23739531636238098,0.05791299417614937
0.6426566963894329,0.7172795571350267,35,2,3,0.8391235786689764,0.8797967039550109,0.7971841190384196,4.375135898590088,0.5,0.8457054376511348,0.6242900490760803,0.12160837650299072
0.7211534235082178,0.8639996171657941,36,2,3,0.5533885538463003,0.7930797924761263,0.7392913808422051,2.156683921813965,0.0,0.8735764187918769,0.7889302968978882,0.7319361567497253
0.8485866361300869,0.9337474120061572,37,4,5,0.01745717528668808,0.596673249700152,-0.00718609334517468,7.082767963409424,0.0,0.020899808551324416,0.4098595678806305,11.405518531799316
0.7519970835563938,0.8798055678205942,38,2,2,-0.007190252943404,0.5021499345640795,0.8261529648897779,5.074608325958252,0.0,0.9175872735205746,0.651220440864563,0.19774039089679718
0.2739970807939004,0.6808392875078956,39,1,1,0.2739970807939004,0.6808392875078956,0.30081470433068935,3.0683300495147705,0.0,0.6977457985272328,0.5130554437637329,0.8965814113616943
0.77629955801681,0.886057726906456,4,3,3,-0.0012352772413788168,0.4796294142711182,0.18376750525497768,3.348613739013672,0.0,0.4033461629062654,0.5993608236312866,0.327895849943161
-0.037174096973319797,0.029220539342423923,40,2,2,-0.09461325329158442,0.1876468415218414,-0.03778287409647315,12.526002883911133,0.0,0.029826376062039285,0.8029512763023376,3.2499032020568848
0.08110153517587655,0.49342735599548276,41,2,2,0.03962918850310148,0.4012301359368808,0.7917545274356104,1.4141526222229004,0.0,0.8330794805011005,0.5707371234893799,0.5909945964813232
0.8191364932335384,0.9081956963428948,42,3,3,0.013153555869507864,0.5234381819753734,0.7290935171122943,4.0945844650268555,0.0,0.8489304812786935,0.5414307713508606,0.6955703496932983
0.9531443460849736,0.9642292420641476,43,3,3,-0.03952517661074358,0.47510736071989546,-0.060351462077684694,2.4684255123138428,0.5,0.22805767599622043,0.6302449107170105,0.9377631545066833
0.7525222918014357,0.8742531777519663,44,2,2,0.20920775471508476,0.6294110006196986,0.19890392950027505,1.1779268980026245,0.5,0.4305887464687582,0.5559326410293579,0.8989028930664062
0.6474113837048205,0.7611060149340774,45,3,6,0.010995086644653835,0.5654892682086489,0.6916665033463958,4.467647552490234,0.5,0.7939981653728607,0.5275251269340515,0.22902600467205048
0.24818089563165188,0.5519708762216421,46,1,1,0.24818089563165188,0.5519708762216421,0.2570496202125458,2.8282766342163086,0.0,0.5600167293995817,0.5118117332458496,0.3703806698322296
0.20336342441062538,0.6097799622258407,47,2,2,0.22563004829453645,0.7378199391431218,0.11444407599669966,2.3954083919525146,0.5,0.38306186981569396,0.46765926480293274,0.932869017124176
0.8602941032884643,0.9442370642615581,48,3,5,-0.00020163268390882422,0.6261236421260052,0.011787824795508047,11.08118724822998,0.0,0.021265113836878104,0.4576393961906433,9.891982078552246
0.9017274723079433,0.952675903281974,49,2,2,0.05620847551601467,0.571866540554542,0.9335473386850031,2.6697311401367188,0.0,0.9682694919806124,0.7064872980117798,0.9410561919212341
0.3166852385426037,0.6918366034085663,5,3,4,0.6429557599529566,0.8754965939312637,0.37774161890273683,2.3056445121765137,0.0,0.720542686961323,0.3930778205394745,0.24194632470607758
0.9337470984622319,0.968921920133299,50,3,4,0.06337612116253262,0.5863313775773932,0.5380270589957946,2.9272801876068115,0.0,0.710114631345059,0.5588247179985046,0.9359424710273743
0.917777802887672,0.97194228412692,51,3,3,0.0731955559356837,0.7256921125282388,0.7609658568376404,5.883343696594238,0.0,0.7880563560653601,0.666053056716919,0.22674210369586945
0.8028424276209503,0.9085541289111767,52,2,2,0.004877844589677074,0.5307212822789426,0.7561409114432294,5.585039138793945,0.0,0.8619459878515003,0.5030313730239868,0.4498365819454193
0.7209152780292422,0.8396124865382161,53,3,6,-0.0016697063051753127,0.5140606595976367,0.7266201435534874,2.6905174255371094,0.0,0.8616761594734087,0.5020517706871033,0.27045029401779175
0.44408405862066047,0.6233057083083289,54,4,4,0.023418891416375587,0.49468052012589503,0.06158286822458449,2.7747931480407715,0.0,0.33631944232018735,0.08307864516973495,1.002023458480835
