image_id,iou,iou_inv,iou_inv_robust,used_inversion,dice,dice_inv,dice_inv_robust,boundary_precision,boundary_recall,boundary_f1,ari,pred_fg_ratio,gt_fg_ratio,oracle_agg_iou,oracle_agg_iou_inv,oracle_agg_iou_inv_robust,oracle_agg_used_inversion,oracle_agg_num_segments,agg_iou,agg_iou_inv,agg_iou_inv_robust,agg_used_inversion,agg_num_segments
rwtd_13,0.0,0.8764216051579962,0.8764216051579962,1,0.0,0.934141456002049,0.934141456002049,0.0,0.0,0.0,0.7807336807116435,0.4127349853515625,0.5290679931640625,0.9009016031384881,0.8764216051579962,0.9009016031384881,0,1,0.9009016031384881,0.8764216051579962,0.9009016031384881,0,1
rwtd_134,0.11467826086954527,0.6108939067526767,0.6108939067526767,1,0.2057602895746551,0.7584533086777245,0.7584533086777245,0.20717131473690895,0.12325285895650251,0.15455561726555656,0.30636339973893606,0.4510955810546875,0.5269012451171875,0.6563065285313374,0.6108939067526767,0.6563065285313374,0,1,0.6563065285313374,0.6108939067526767,0.6563065285313374,0,1
rwtd_139,0.42341114602699553,0.5352714701028467,0.5352714701028467,1,0.5949245897207066,0.6972987911603532,0.6972987911603532,0.038461538460834034,0.01779026217211807,0.024327780566068186,-0.0037764966678801217,0.9227142333984375,0.431976318359375,0.4319763183593091,0.5680236816405384,0.5680236816405384,1,2,0.4319763183593091,0.5680236816405384,0.5680236816405384,1,2
rwtd_14,0.02199984722327981,0.9518777485996925,0.9518777485996925,1,0.04305254503325465,0.9753456632031227,0.9753456632031227,0.5122494431957183,0.6430594900667689,0.5702489669961526,0.9093178933295544,0.481048583984375,0.5396881103515625,0.9570944992945115,0.9518777485996925,0.9570944992945115,0,1,0.9570944992945115,0.9518777485996925,0.9570944992945115,0,1
rwtd_142,0.14179804385687514,0.5864257812499105,0.5864257812499105,1,0.2483767503715387,0.7393044013541917,0.7393044013541917,0.015151515151306453,0.014234875444586568,0.014678894087202807,-0.06300476943017277,0.683319091796875,0.096893310546875,0.14179804385687514,0.9031066894529872,0.9031066894529872,1,2,0.14179804385687514,0.9031066894529872,0.9031066894529872,1,2
rwtd_149,0.05984368186238975,0.6890025910982029,0.6890025910982029,1,0.11292926095899464,0.815869193723626,0.815869193723626,0.38812785387241716,0.31669865642386374,0.3487938274240922,0.5040041735052413,0.3749847412109375,0.5892181396484375,0.78706011812509,0.6890025910982029,0.78706011812509,0,1,0.78706011812509,0.6890025910982029,0.78706011812509,0,1
rwtd_15,0.7730539630999995,0.0041655520311835205,0.7730539630999995,0,0.8720027468858257,0.008296544375093565,0.8720027468858257,0.03058103975441648,0.02583025830162988,0.028005596154734927,0.27404568719980604,0.7008514404296875,0.8989715576171875,0.8989715576170504,0.3230086263429738,0.8989715576170504,0,2,0.8989715576170504,0.3230086263429738,0.8989715576170504,0,2
rwtd_16,0.5902127901898996,0.1909276680350907,0.5902127901898996,0,0.7423066822640983,0.32063688359865194,0.7423066822640983,0.1620421753598111,0.22284345047745335,0.18764034880907196,0.11108814287504604,0.6326904296875,0.645599365234375,0.6455993652342765,0.37322532880400283,0.6455993652342765,0,2,0.6455993652342765,0.37322532880400283,0.6455993652342765,0,2
rwtd_17,0.4256497214242957,0.2206559194196919,0.4256497214242957,0,0.5971308590430617,0.36153663929241125,0.5971308590430617,0.04761904761791383,0.05251641137740664,0.049947965874500365,-5.631429059161648e-05,0.5150909423828125,0.7421417236328125,0.7421417236326993,0.25785827636714814,0.7421417236326993,0,2,0.7421417236326993,0.25785827636714814,0.7421417236326993,0,2
rwtd_175,0.21932340576000184,0.06423917052578497,0.21932340576000184,0,0.3597460767568847,0.12072318385734242,0.3597460767568847,0.3062283736971241,0.09579011592375967,0.14593184862514774,0.1059481004504325,0.1330108642578125,0.34051513671875,0.34051513671869804,0.6685959235412703,0.6685959235412703,1,1,0.34051513671869804,0.6685959235412703,0.6685959235412703,1,1
rwtd_176,0.016759356681183855,0.0,0.016759356681183855,0,0.03296622071104075,0.0,0.03296622071104075,0.0,0.0,0.0,0.019807550089321085,0.0034027099609375,0.203033447265625,0.20303344726559402,0.7996876578934057,0.7996876578934057,1,1,0.20303344726559402,0.7996876578934057,0.7996876578934057,1,1
